,Brand,Model,Variant,Year,Location,Ownership,KM Driven,Fuel,Transmission,Price
5062,Honda,City,VX Diesel,2014,Delhi,First,"59,000",Diesel,Manual,"5,75,000"
5063,Hyundai,i20,Magna (O) 1.2,2012,Delhi,First,"38,000",Petrol,Manual,"3,10,000"
5064,Honda,City,ZX CVT Petrol,2020,Delhi,First,"8,000",Petrol,Automatic,"14,80,000"
5065,Audi,A4,35 TDI Premium Sport + Sunroof,2016,Delhi,First,"45,000",Diesel,Automatic,"16,50,000"
5066,Honda,City,VX Diesel,2014,Delhi,First,"59,000",Diesel,Automatic,"5,75,000"
5067,Hyundai,i20,Magna (O) 1.2,2012,Delhi,First,"38,000",Petrol,Automatic,"3,10,000"
5068,Honda,City,ZX CVT Petrol,2020,Delhi,First,"8,000",Petrol,Manual,"14,80,000"
5069,Honda,City,1.5 V AT,2009,Delhi,First,"67,000",Petrol,Manual,"2,75,000"
5070,Audi,A3,35 TDI Premium Plus + Sunroof,2015,Delhi,First,"60,000",Diesel,Automatic,"14,25,000"
5071,Maruti Suzuki,Vitara Brezza,LDi,2017,Delhi,First,"53,153",Diesel,Manual,"6,40,599"
5072,Maruti Suzuki,Swift DZire,VDI,2013,Delhi,First,"83,414",Diesel,Automatic,"3,42,699"
5073,Maruti Suzuki,Swift DZire,VXI,2013,Noida,First,"68,000",Petrol,Automatic,"3,75,000"
5074,BMW,7-Series,730Li Sedan,2019,Delhi,First,"19,020",Petrol,Automatic,"1,18,00,000"
5075,Land Rover,Discovery Sport,SE,2017,Delhi,Second,"53,799",Diesel,Automatic,"36,50,000"
5076,BMW,X5,xDrive 30d,2016,Delhi,First,"68,200",Diesel,Automatic,"45,00,000"
5077,BMW,7-Series,730Ld M Sport,2019,Dehradun,First,"19,020",Diesel,Manual,"1,18,00,000"
5078,Land Rover,Discovery Sport,SE,2017,Dehradun,Second,"53,799",Diesel,Manual,"36,50,000"
5079,Ford,Ecosport,Trend + 1.5L Ti-VCT AT,2019,Delhi,First,"45,519",Petrol,Manual,"8,75,000"
5080,Hyundai,Eon,Era +,2014,Delhi,First,"56,905",Petrol,Manual,"2,55,000"
5081,Hyundai,Creta,S 1.4 CRDI,2017,Delhi,First,"17,797",Diesel,Manual,"10,10,000"
5082,Renault,Kwid,1.0 RXT ,2016,Delhi,First,"42,132",Petrol,Manual,"2,90,000"
5083,Mahindra,XUV300,1.2 W8 (O) ,2019,Delhi,First,"9,097",Petrol,Automatic,"11,25,000"
5084,Hyundai,i10,Sportz 1.2 Kappa2,2015,Noida,First,"72,000",Petrol,Manual,"3,20,000"
5085,Toyota,Fortuner,2.8 4x2 AT ,2018,Delhi,Second,"50,000",Diesel,Automatic,"31,00,000"
5086,Honda,City,SV,2014,Delhi,First,"55,000",Petrol,Manual,"5,75,000"
5087,Porsche,718,Boxster,2018,Delhi,First,"5,000",Petrol,Automatic,"87,50,000"
5088,MG,Astor,Sharp (O) 1.3 Turbo AT,2022,Delhi,First,"3,500",Petrol,Automatic,"19,55,000"
5089,Ford,Ecosport,Trend + 1.5L Ti-VCT AT,2019,Delhi,First,"45,519",Petrol,Automatic,"8,75,000"
5090,MG,Hector Plus,Sharp 2.0 Diesel,2020,Lucknow,First,"12,000",Diesel,Manual,"19,90,000"
5091,Mercedes-Benz,GLE,250 d,2019,Lucknow,First,"59,000",Diesel,Manual,"59,00,000"
5092,MG,Gloster,Sharp 7 STR 2.0 Twin Turbo 4WD,2020,Lucknow,First,"47,000",Diesel,Automatic,"39,00,000"
5093,Hyundai,i10,Sportz 1.2 Kappa2,2015,Noida,First,"72,000",Petrol,Automatic,"3,20,000"
5094,BMW,7-Series,730Li Sedan,2019,Delhi,First,"19,020",Petrol,Manual,"1,18,00,000"
5095,Land Rover,Discovery Sport,SE,2017,Delhi,Second,"53,799",Diesel,Automatic,"36,50,000"
5096,BMW,X5,xDrive 30d,2016,Delhi,First,"68,200",Diesel,Automatic,"45,00,000"
5097,BMW,7-Series,730Ld M Sport,2019,Dehradun,First,"19,020",Diesel,Manual,"1,18,00,000"
5098,Land Rover,Discovery Sport,SE,2017,Dehradun,Second,"53,799",Diesel,Manual,"36,50,000"
5099,BMW,X5,xDrive 30d,2016,Dehradun,First,"68,200",Diesel,Manual,"45,00,000"
5100,Maruti Suzuki,Wagon R,LXi 1.0 CNG ,2021,Delhi,First,"12,000",CNG,Manual,"6,29,000"
5101,Maruti Suzuki,Wagon R,LXi 1.0 ,2018,Delhi,First,"38,000",Petrol,Automatic,"4,69,000"
5102,Honda,City,SV,2014,Delhi,First,"77,000",Petrol,Manual,"5,90,000"
5103,MG,Astor,Sharp (O) 1.3 Turbo AT,2022,Delhi,First,"3,500",Petrol,Automatic,"19,55,000"
5104,Maruti Suzuki,Swift DZire,VXI,2013,Noida,First,"68,000",Petrol,Manual,"3,75,000"
5105,Honda,City,1.5 S MT,2014,Delhi,First,"73,200",Petrol,Automatic,"5,49,999"
5106,Porsche,718,Boxster,2018,Delhi,First,"5,000",Petrol,Manual,"87,50,000"
5107,Toyota,Fortuner,2.8 4x2 AT ,2018,Delhi,Second,"50,000",Diesel,Manual,"31,00,000"
5108,Honda,City,SV,2014,Delhi,First,"55,000",Petrol,Automatic,"5,75,000"
5109,Honda,Accord,2.4 MT,2012,Delhi,Second,"65,000",Petrol,Automatic,"5,50,000"
5110,Toyota,Fortuner,2.8 4x4 AT ,2017,Delhi,First,"1,35,000",Diesel,Automatic,"27,50,000"
5111,Honda,Amaze,1.2 SX i-VTEC,2016,Delhi,First,"60,000",Petrol,Automatic,"4,60,000"
5112,Volkswagen,Polo,GT TDI,2014,Delhi,First,"76,000",Diesel,Manual,"4,15,000"
